ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
98998,Andreas Engelbert Rasmussen,M,27.0,175.0,70.0,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Mens Hockey,Silver
8986,Marcello Bazzana,M,22.0,175.0,70.0,Italy,ITA,1976 Winter,1976,Winter,Innsbruck,Ski Jumping,Ski Jumping Mens Large Hill Individual,NoMedal
90301,Kamil zda,M,23.0,158.0,52.0,Turkey,TUR,1976 Summer,1976,Summer,Montreal,Wrestling,Wrestling Mens Flyweight Freestyle,NoMedal
32952,CarlErik Mauritz Eriksson,M,37.0,173.0,82.0,Sweden-2,SWE,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Mens Two,NoMedal
128424,Wang Chongsheng,M,21.0,164.0,56.0,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Mens Floor Exercise,NoMedal
132713,Ghasem Yavarkandi,M,28.0,177.0,67.0,Iran,IRI,1960 Summer,1960,Summer,Roma,Boxing,Boxing Mens Welterweight,NoMedal
59821,Kim ChunSon,F,19.0,149.0,42.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Womens Horse Vault,NoMedal
66846,Tom Larsen,M,28.0,190.0,71.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Mens Mountainbike CrossCountry,NoMedal
35226,Nayara Figueira,F,20.0,169.0,56.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Womens Duet,NoMedal
1567,Yukiko Akaba,F,28.0,158.0,43.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Womens 5000 metres,NoMedal
86862,Knut Erik Alexander Nordahl,M,28.0,175.0,70.0,Sweden,SWE,1948 Summer,1948,Summer,London,Football,Football Mens Football,Gold
119730,Louisette Rene Thobi,F,25.0,169.0,58.0,Cameroon,CMR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Womens 4 x 100 metres Relay,NoMedal
75613,Neil Martin,M,20.0,170.0,63.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Mens Road Race Individual,NoMedal
14430,Mathieu Ren Bozzetto,M,28.0,186.0,90.0,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Mens Parallel Giant Slalom,NoMedal
104855,Toivo Kostia Salonen,M,18.0,175.0,73.0,Finland,FIN,1952 Winter,1952,Winter,Oslo,Speed Skating,Speed Skating Mens 1500 metres,NoMedal
110104,Yelena Petrovna Shvaybovich Ksenzhik,F,26.0,175.0,70.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Womens Basketball,Gold
76256,Nicols Alejandro Mass Fried,M,30.0,182.0,80.0,Chile,CHI,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Mens Singles,NoMedal
88397,Kumiko Okada,F,24.0,158.0,47.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 20 kilometres Walk,NoMedal
18068,Jrgen Wright Cappelen,M,13.0,170.0,47.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Mens Coxed Fours,NoMedal
32391,Ahmed Elmaghraby,M,28.0,178.0,77.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Mens Hockey,NoMedal
85053,David Charles Neesham,M,33.0,180.0,81.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Mens Water Polo,NoMedal
112260,Gina Smith,F,38.0,175.0,66.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Equestrianism,Equestrianism Mixed Dressage Individual,NoMedal
99623,Aivar Rehemaa,M,27.0,194.0,74.0,Estonia,EST,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Mens 15 kilometres,NoMedal
62629,Hilde Koop,F,31.0,175.0,70.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Womens Horse Vault,NoMedal
89368,Olga OrbanSzabo OrbnSzab,F,33.0,161.0,55.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Fencing,Fencing Womens Foil Individual,NoMedal
114593,John Dwight Steele,M,22.0,175.0,70.0,United States,USA,1932 Winter,1932,Winter,Lake Placid,Ski Jumping,Ski Jumping Mens Normal Hill Individual,NoMedal
36052,Mike Fokoroni,M,31.0,175.0,70.0,Zimbabwe,ZIM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Mens Marathon,NoMedal
32218,Brd Jrgen Elden,M,23.0,187.0,75.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Mens Individual,NoMedal
97871,Henri Louis Rmi Alexandre Thophile Quersin,M,56.0,175.0,70.0,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Shooting,Shooting Mens Trap,NoMedal
100500,Michael J Mike Richards,M,21.0,183.0,70.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Mens 100 metres Backstroke,NoMedal
105700,Tuovi Inkeri Sappinen Cochrane,F,19.0,158.0,50.0,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Womens Team AllAround,NoMedal
102889,Laban Rotich,M,27.0,163.0,45.0,Kenya,KEN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Mens 1500 metres,NoMedal
67696,Alexander Mallace Sandy Leckie,M,26.0,182.0,82.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Fencing,Fencing Mens Foil Team,NoMedal
20934,Cho SungHoon,M,23.0,178.0,65.0,South Korea,KOR,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Mens 30 kilometres,NoMedal
55333,Barbara Johnson,F,25.0,179.0,70.0,Ireland,IRL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Womens 400 metres Hurdles,NoMedal
17808,Rosiclia Cardoso Campos,F,26.0,175.0,66.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Womens Middleweight,NoMedal
80610,Kinya Miyazaki,M,25.0,175.0,62.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Mens High Jump,NoMedal
80104,Guram Minashvili,M,23.0,186.0,84.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Basketball,Basketball Mens Basketball,Silver
87219,Halina Jolanta NowakGuka,F,21.0,160.0,52.0,Poland,POL,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Womens 4 x 5 kilometres Relay,NoMedal
66057,Ivo Lakus,M,21.0,190.0,96.0,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Mens Team Sprint,NoMedal
121983,Josef Trmal,M,28.0,168.0,66.0,Czechoslovakia,TCH,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Mens Parallel Bars,NoMedal
14083,Marcel Bouraine,M,24.0,175.0,70.0,France,FRA,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,NoMedal
82987,Charles Marie Aloy Mulder,M,30.0,175.0,70.0,Belgium-2,BEL,1928 Winter,1928,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Mens FourFive,NoMedal
103504,Gsta Otto Run,M,23.0,175.0,70.0,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Modern Pentathlon,Modern Pentathlon Mens Individual,Bronze
40296,Alain C Giletti,M,20.0,175.0,70.0,France,FRA,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Mens Singles,NoMedal
121061,Claudia Tonn,F,23.0,182.0,72.0,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Womens Heptathlon,NoMedal
126133,Sebastiaan Clemens Verschuren,M,23.0,192.0,84.0,Netherlands,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Mens 100 metres Freestyle,NoMedal
53393,Henning Lynge Jakobsen,M,22.0,184.0,72.0,Denmark,DEN,1984 Summer,1984,Summer,Los Angeles,Canoeing,Canoeing Mens Canadian Singles 1000 metres,Bronze
123757,Gennady Viktorovich Vaganov,M,27.0,173.0,72.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Mens 15 kilometres,NoMedal
45341,Odd Hammernes,M,27.0,180.0,75.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Ski Jumping,Ski Jumping Mens Normal Hill Individual,NoMedal
44649,Muhammad Hafeez,M,21.0,172.0,78.0,Pakistan,PAK,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Mens Team Pursuit 4000 metres,NoMedal
58106,Istvn Kausz,M,32.0,181.0,71.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,Fencing Mens epee Team,Gold
21185,Chow Kwong Choi,M,20.0,170.0,59.0,Hong Kong,HKG,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Mens 100 kilometres Team Time Trial,NoMedal
125259,Lajos Varga,M,26.0,165.0,70.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Mens Team AllAround,NoMedal
94808,Lauri Pihkala Gummerus,M,20.0,179.0,79.0,Finland,FIN,1908 Summer,1908,Summer,London,Athletics,Athletics Mens High Jump,NoMedal
9254,Richard Andrew Dick Beckner,M,28.0,167.0,64.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Mens Pommelled Horse,NoMedal
30734,Daniel Dupont,M,26.0,175.0,76.0,Belgium,BEL,1972 Summer,1972,Summer,Munich,Hockey,Hockey Mens Hockey,NoMedal
42792,Maurice Grether,M,24.0,180.0,85.0,France-1,FRA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Mens Four,NoMedal
63362,Zuzana KovikovHlavoov,F,23.0,178.0,60.0,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Womens High Jump,NoMedal
67818,Lee Chong Wei,M,21.0,170.0,68.0,Malaysia,MAS,2004 Summer,2004,Summer,Athina,Badminton,Badminton Mens Singles,NoMedal
92096,Francesca Pattaro,F,21.0,170.0,58.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Womens Team Pursuit,NoMedal
70702,Liu Yuxiang,F,24.0,159.0,57.0,China,CHN,2000 Summer,2000,Summer,Sydney,Judo,Judo Womens HalfLightweight,Bronze
132233,Vita Mykolavna Yakymchuk,F,25.0,168.0,53.0,Ukraine,UKR,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Womens 15 km Skiathlon,NoMedal
97274,Sergey Aleksandrovich Prudnikov,M,24.0,189.0,105.0,Russia-1,RUS,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Mens Four,NoMedal
70587,Liu Hongwang,M,21.0,175.0,70.0,China,CHN,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Mens 20 kilometres,NoMedal
56726,Masaki Kaito,M,24.0,192.0,85.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Mens Volleyball,NoMedal
63174,Jzsef Kosztyn,M,25.0,182.0,83.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Canoeing,Canoeing Mens Kayak Fours 1000 metres,NoMedal
27012,Ole Christiansen Degns Degnes,M,34.0,179.0,109.0,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Shooting,Shooting Mens Military Rifle 200 400 500 and 600 metres Team,NoMedal
83133,Paul Mller,M,22.0,166.0,54.0,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Mens Horizontal Bar,NoMedal
64776,Emil Kukko Skarra,M,23.0,178.0,76.0,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Mens Pentathlon,NoMedal
114140,George Henry Stadel,M,22.0,175.0,70.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Mens Singles,NoMedal
127239,Bryan Daniel Volpenhein,M,31.0,191.0,102.0,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Mens Coxed Eights,Bronze
67725,Henri Leconte,M,25.0,184.0,78.0,France,FRA,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Mens Doubles,NoMedal
39730,Mathilde Hilde Gerg Gral,F,26.0,172.0,70.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Womens Combined,NoMedal
91797,Anja Sofia Tess Prson,F,24.0,170.0,81.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Womens Slalom,Gold
23878,June Alexandra Croft,F,21.0,170.0,60.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Womens 4 x 100 metres Medley Relay,NoMedal
122139,HansJoachim Truppel,M,29.0,167.0,55.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Mens Marathon,NoMedal
105514,Jordi Sans Juan,M,30.0,180.0,70.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Mens Water Polo,Gold
50977,Bruce Arthur Humber,M,22.0,186.0,75.0,Canada,CAN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Mens 200 metres,NoMedal
59495,Itumeleng Isaack Khune,M,29.0,184.0,75.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,NoMedal
66912,Per Gunnar Larsson,M,26.0,183.0,76.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Canoeing,Canoeing Mens Kayak Fours 1000 metres,NoMedal
62020,Kazumori Koike,M,25.0,182.0,84.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Canoeing,Canoeing Mens Kayak Doubles 1000 metres,NoMedal
7926,Gunnar Richard Bernhard Brlund,M,22.0,187.0,86.0,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Mens Heavyweight,NoMedal
37987,Mumin Booqora Gala,M,29.0,185.0,70.0,Djibouti,DJI,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens Marathon,NoMedal
53236,Erik Stefan Jacobsson,M,28.0,171.0,85.0,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Mens LightHeavyweight,NoMedal
50626,Huang Liping,M,23.0,170.0,63.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Mens Floor Exercise,NoMedal
77007,John Mayers,M,27.0,167.0,68.0,Barbados,BAR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Mens 4 x 100 metres Relay,NoMedal
69470,Li Qin,F,27.0,181.0,75.0,China,CHN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Womens Double Sculls,NoMedal
117748,Frederico Guilherme Tadewald,M,28.0,175.0,70.0,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Mens Coxed Eights,NoMedal
107383,Donald Arthur Don Schollander,M,18.0,180.0,79.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Mens 4 x 200 metres Freestyle Relay,Gold
66466,Dirk Frans Arie Dick Langerhorst,M,18.0,183.0,79.0,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Mens 200 metres Butterfly,NoMedal
51302,Tetiana Kostiantynivna Hutsu,F,15.0,175.0,70.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Womens Horse Vault,NoMedal
18238,Ximena Patricia Carias,F,24.0,175.0,70.0,Dominican Republic,DOM,1984 Summer,1984,Summer,Los Angeles,Synchronized Swimming,Synchronized Swimming Womens Solo,NoMedal
82772,Mohamed Mrabet,M,22.0,182.0,84.0,Tunisia,TUN,2012 Summer,2012,Summer,London,Canoeing,Canoeing Mens Kayak Singles 1000 metres,NoMedal
8007,Mietje Marie Baron du Puy,F,16.0,175.0,70.0,Netherlands,NED,1924 Summer,1924,Summer,Paris,Swimming,Swimming Womens 200 metres Breaststroke,NoMedal
62021,Reizo Koike,M,16.0,175.0,70.0,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Mens 200 metres Breaststroke,Silver
105000,SiimTanel Sammelselg,M,20.0,181.0,64.0,Estonia,EST,2014 Winter,2014,Winter,Sochi,Ski Jumping,Ski Jumping Mens Normal Hill Individual,NoMedal
120887,Dejan Tomaevi,M,27.0,208.0,105.0,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Mens Basketball,NoMedal
114585,Bryan Steel,M,31.0,174.0,70.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Mens Team Pursuit 4000 metres,Bronze
27487,Stoyan Georgiev Demirev,M,28.0,178.0,72.0,Bulgaria,BUL,1960 Summer,1960,Summer,Roma,Cycling,Cycling Mens Road Race Individual,NoMedal
55213,Kari Kalervo Johansson,M,20.0,180.0,70.0,Finland,FIN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Mens Ice Hockey,NoMedal
36873,Wilhelm Frass,M,50.0,175.0,70.0,Austria,AUT,1936 Summer,1936,Summer,Berlin,Art Competitions,Art Competitions Mixed Sculpturing Unknown Event,NoMedal
119166,Teng Haibin,M,19.0,156.0,48.0,China,CHN,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Mens Horse Vault,NoMedal
121325,Viktor Vasilyevich Torshin,M,28.0,173.0,73.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed RapidFire Pistol 25 metres,NoMedal
45478,Han SeonHui,F,23.0,174.0,65.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Handball,Handball Womens Handball,Silver
23931,John George Crosby Jr,M,21.0,172.0,61.0,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Mens Horse Vault,NoMedal
78115,Lucia Medzihradsk,F,19.0,175.0,70.0,Czechoslovakia,TCH,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Womens Downhill,NoMedal
61284,Kajsa Britta Kling,F,25.0,172.0,73.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Womens Giant Slalom,NoMedal
111297,Yelena Alekseyevna Sinkevich,F,26.0,162.0,53.0,Belarus,BLR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Womens 30 kilometres,NoMedal
11959,Jrgen Bjrnstad,M,26.0,175.0,70.0,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Mens Team AllAround Free System,Silver
102018,Heidi Rohi,F,30.0,177.0,64.0,Estonia,EST,1996 Summer,1996,Summer,Atlanta,Fencing,Fencing Womens epee Individual,NoMedal
14914,JeanPierre Bremer,M,27.0,193.0,92.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Mens Coxed Pairs,NoMedal
30473,Keltie Mayken Duggan Graboski,F,18.0,170.0,63.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Womens 100 metres Breaststroke,NoMedal
39144,Roderick Fitzgerald Rod Gavin,M,27.0,177.0,68.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Canoeing,Canoeing Mens Kayak Doubles 1000 metres,NoMedal
96715,Diego Alberto Prado Cardozo,M,16.0,175.0,70.0,Argentina,ARG,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Mens 10 kilometres,NoMedal
15725,Andr Brllmann,M,26.0,164.0,64.0,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Mens Individual AllAround,NoMedal
64205,Magnus Krog,M,26.0,187.0,70.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Mens Team,Gold
97842,Antonio Queipo de Llano y Acua,M,29.0,180.0,72.0,Spain,ESP,1960 Summer,1960,Summer,Roma,Equestrianism,Equestrianism Mens ThreeDay Event Individual,NoMedal
47167,Vasile Claudiu Heghedu,M,25.0,168.0,77.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Mens Middleweight,NoMedal
774,Nicolas Dominique Nic Adam,M,30.0,175.0,70.0,Luxembourg,LUX,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Mens Team AllAround Free System,NoMedal
7592,Bruno Banzer,M,25.0,173.0,65.0,Liechtenstein,LIE,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Mens Pommelled Horse,NoMedal
53441,tienne Jalenques,M,25.0,181.0,70.0,France,FRA,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Mens Individual,NoMedal
59587,Jakob Kiefer,M,36.0,175.0,70.0,Germany,GER,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Mens Floor Exercise,NoMedal
31876,Huriye Eki,F,19.0,161.0,48.0,Turkey,TUR,1988 Summer,1988,Summer,Seoul,Archery,Archery Womens Individual,NoMedal
64670,Gustavo Guga Kuerten,M,24.0,190.0,76.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Mens Singles,NoMedal
15154,Jacqueline Brisepierre Gaugey,F,18.0,170.0,61.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Womens Horse Vault,NoMedal
67329,Philip Phil Lawrence,M,27.0,170.0,67.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed SmallBore Rifle Prone 50 metres,NoMedal
66726,Mitchell James Mitch Larkin,M,19.0,187.0,72.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Mens 200 metres Backstroke,NoMedal
63419,Zsfia Kovcs,F,16.0,157.0,48.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Womens Individual AllAround,NoMedal
10744,Hans Bernhardt,M,22.0,175.0,70.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Cycling,Cycling Mens Sprint,NoMedal
70552,Liu ChengTao,M,31.0,167.0,63.0,Chinese Taipei,TPE,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Mens Road Race Individual,NoMedal
110909,Frantiek imnek,M,37.0,175.0,70.0,Czechoslovakia,TCH,1948 Winter,1948,Winter,Sankt Moritz,Nordic Combined,Nordic Combined Mens Individual,NoMedal
7355,Ildik Balog,F,18.0,153.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Womens Balance Beam,NoMedal
79947,Lucien Millet,M,24.0,175.0,70.0,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,Fencing Mens Foil Masters Individual,NoMedal
34832,Joaqun Fernndez Corredor,M,21.0,188.0,83.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Mens 200 metres Breaststroke,NoMedal
113661,Otakar paniel,M,30.0,175.0,70.0,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Art Competitions,Art Competitions Mixed Sculpturing,NoMedal
93285,Carlos Enrique Reinaldo Prez,M,40.0,198.0,107.0,Hungary,HUN,2012 Summer,2012,Summer,London,Handball,Handball Mens Handball,NoMedal
127662,V Vn Danh,M,42.0,169.0,64.0,South Vietnam,VNM,1968 Summer,1968,Summer,Mexico City,Shooting,Shooting Mixed RapidFire Pistol 25 metres,NoMedal
33811,Vra Faitlov,F,14.0,165.0,58.0,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Swimming,Swimming Womens 100 metres Butterfly,NoMedal
133109,JaniceLee Jan YorkRomary,F,41.0,169.0,58.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Fencing,Fencing Womens Foil Team,NoMedal
14933,Kristian Brenden,M,21.0,188.0,74.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Ski Jumping,Ski Jumping Mens Large Hill Team,NoMedal
80435,Ryan Scott Mitchell,M,23.0,185.0,77.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Mens 200 metres Breaststroke,NoMedal
37656,Csilla Fri,F,32.0,160.0,55.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Modern Pentathlon,Modern Pentathlon Womens Individual,NoMedal
84524,Seigo Narazaki,M,24.0,186.0,79.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Football,Football Mens Football,NoMedal
77123,Nikola Mazurov,F,21.0,160.0,68.0,Czech Republic,CZE,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Womens Air Rifle 10 metres,NoMedal
125854,Pedro Veniss,M,25.0,181.0,66.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Equestrianism,Equestrianism Mixed Jumping Individual,NoMedal
133157,Shuta Yoshino,M,21.0,162.0,52.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Mens Flyweight,NoMedal
35659,Joaquim Mascarenhas Fiza,M,44.0,175.0,70.0,Espadarte,POR,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed Two Person Keelboat,Bronze
62855,Lyudmila Petrovna Korolik Shablovskaya,F,30.0,166.0,54.0,Belarus,BLR,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Womens 4 x 5 kilometres Relay,NoMedal
44340,Asamoah Gyan,M,18.0,180.0,78.0,Ghana,GHA,2004 Summer,2004,Summer,Athina,Football,Football Mens Football,NoMedal
7346,Darren Balmforth,M,27.0,178.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Mens Lightweight Coxless Fours,Silver
113210,Chainarong Sophonpong,M,20.0,166.0,62.0,Thailand,THA,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Mens 100 kilometres Team Time Trial,NoMedal
135484,Nikolay Vladimirovich Zuyev,M,29.0,180.0,83.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Mens Doubles,NoMedal
22474,Atwood Peter Porter Collins,M,25.0,196.0,87.0,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Mens Coxed Eights,NoMedal
84995,Louisa NcibCadamuro,F,25.0,168.0,56.0,France,FRA,2012 Summer,2012,Summer,London,Football,Football Womens Football,NoMedal
